action_diversity,budget_burn_rate,budget_final,budget_initial,budget_max,budget_min,crash_type,crashed,cumulative_pe.causal.fast,cumulative_pe.causal.med,cumulative_pe.causal.slow,cumulative_pe.cost.fast,cumulative_pe.cost.med,cumulative_pe.cost.slow,cumulative_pe.quantity.fast,cumulative_pe.quantity.med,cumulative_pe.quantity.slow,cumulative_pe.temporal.fast,cumulative_pe.temporal.med,cumulative_pe.temporal.slow,final_budget,final_storage.sku_0,final_storage.sku_1,final_storage.sku_2,final_storage.sku_3,final_storage.sku_4,final_storage.sku_5,final_storage.sku_6,final_storage.sku_7,final_storage.sku_8,final_storage.sku_9,fulfilled_orders,max_repeat_streak,model_load_error,model_load_failed,most_common_action,most_common_action_count,num_repeated_actions,params.agent.interface.prediction_mode,params.agent.model.name,params.combination_id,params.pe_induction.p_shock,params.pe_induction.pe_mag,params.replication_id,params.seed,pe_causal_fast_final,pe_causal_med_final,pe_causal_slow_final,run_id,scratchpad_deletes,scratchpad_final_size,scratchpad_max_size,scratchpad_reads,scratchpad_used,scratchpad_writes,seed,total_orders_requested,total_steps,went_bankrupt
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,67,,False,tool_check_inbox,110,2,required,deepseek-ai/deepseek-llm-7b-chat,122,1.0,low,3,613,0.0,0.0,0.0,1771297611_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,36,,False,tool_check_inbox,54,1,required,deepseek-ai/deepseek-llm-7b-chat,122,1.0,low,4,614,0.0,0.0,0.0,1771297612_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,36,,False,tool_check_inbox,55,1,optional,meta-llama/Llama-3.1-8B-Instruct,123,1.0,low,1,616,0.0,0.0,0.0,1771297683_42,0,0,0,0,False,0,42,0,56,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2250.122186122685,50,0,0,0,0,0,0,0,0,0,1,21,,False,tool_check_inbox,41,6,optional,meta-llama/Llama-3.1-8B-Instruct,123,1.0,low,0,615,0.0,0.0,0.0,1771297684_42,0,0,0,0,False,0,42,1,48,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,48,,False,tool_check_inbox,55,1,optional,meta-llama/Llama-3.1-8B-Instruct,123,1.0,low,3,618,0.0,0.0,0.0,1771297756_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3011.9504146115537,100,0,0,0,0,0,0,0,0,0,1,17,,False,tool_check_inbox,21,1,optional,meta-llama/Llama-3.1-8B-Instruct,123,1.0,low,2,617,0.0,0.0,0.0,1771297757_42,0,0,0,0,False,0,42,1,22,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1979.9289968925668,50,0,0,0,0,0,0,0,0,0,1,17,,False,tool_check_inbox,38,3,optional,meta-llama/Llama-3.1-8B-Instruct,123,1.0,low,4,619,0.0,0.0,0.0,1771297798_42,0,0,0,0,False,0,42,1,41,False
5,0,0,0,0,0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-740.9200043320259,0,0,0,50,0,0,0,0,0,0,1,3,,False,tool_check_inbox,11,3,optional,allenai/OLMo-2-1124-13B-Instruct,124,1.0,low,1,621,0.0,0.0,0.0,1771297863_42,0,0,0,0,False,0,42,2,18,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4579.456764908256,110,0,0,0,0,0,0,0,0,0,1,6,,False,tool_check_inbox,9,1,optional,allenai/OLMo-2-1124-13B-Instruct,124,1.0,low,0,620,0.0,0.0,0.0,1771297864_42,0,0,0,0,False,0,42,1,11,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-535.3038207652423,40,0,0,0,0,0,0,0,0,0,1,6,,False,tool_check_inbox,12,3,optional,allenai/OLMo-2-1124-13B-Instruct,124,1.0,low,3,623,0.0,0.0,0.0,1771297911_42,0,0,0,0,False,0,42,3,14,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2094.644918090045,106,0,0,0,0,0,0,0,0,0,2,15,,False,tool_check_inbox,19,3,optional,allenai/OLMo-2-1124-13B-Instruct,124,1.0,low,4,624,0.0,0.0,0.0,1771297943_42,0,0,0,0,False,0,42,3,24,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,56,,False,tool_check_inbox,56,0,optional,deepseek-ai/deepseek-llm-7b-chat,125,1.0,low,1,626,0.0,0.0,0.0,1771298017_42,0,0,0,0,False,0,42,0,56,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,56,,False,tool_check_inbox,56,0,optional,deepseek-ai/deepseek-llm-7b-chat,125,1.0,low,0,625,0.0,0.0,0.0,1771298022_42,0,0,0,0,False,0,42,0,56,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,124,,False,tool_check_inbox,166,2,optional,deepseek-ai/deepseek-llm-7b-chat,125,1.0,low,3,628,0.0,0.0,0.0,1771298066_42,0,0,0,0,False,0,42,0,56,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,26,,False,tool_check_inbox,54,2,required,meta-llama/Llama-3.1-8B-Instruct,126,1.0,high,0,630,0.0,0.0,0.0,1771298193_42,0,0,0,0,False,0,42,0,56,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,27,,False,tool_check_inbox,53,3,required,meta-llama/Llama-3.1-8B-Instruct,126,1.0,high,2,632,0.0,0.0,0.0,1771298227_42,0,0,0,0,False,0,42,0,56,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,42,,False,tool_check_inbox,108,3,required,meta-llama/Llama-3.1-8B-Instruct,126,1.0,high,3,633,0.0,0.0,0.0,1771298228_42,0,0,0,0,False,0,42,0,56,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,29,,False,tool_check_inbox,53,3,required,meta-llama/Llama-3.1-8B-Instruct,126,1.0,high,4,634,0.0,0.0,0.0,1771298368_42,0,0,0,0,False,0,42,0,56,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-137.31960351295004,50,0,0,0,0,0,0,0,0,0,1,12,,False,tool_check_inbox,41,5,required,allenai/OLMo-2-1124-13B-Instruct,127,1.0,high,0,635,0.0,0.0,0.0,1771298407_42,0,0,0,0,False,0,42,3,49,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1132.5260442480583,0,50,0,0,0,0,0,0,0,0,1,9,,False,tool_check_inbox,22,6,required,allenai/OLMo-2-1124-13B-Instruct,127,1.0,high,2,637,0.0,0.0,0.0,1771298408_42,0,0,0,0,False,0,42,3,20,False
5,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-651.4872946051557,50,0,0,0,0,0,0,0,0,0,1,10,,False,tool_check_inbox,23,5,required,allenai/OLMo-2-1124-13B-Instruct,127,1.0,high,3,638,0.0,0.0,0.0,1771298441_42,0,0,0,0,False,0,42,4,19,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2322.2484254009833,0,461,0,0,0,0,0,0,0,0,1,35,,False,tool_check_inbox,35,0,required,deepseek-ai/deepseek-llm-7b-chat,128,1.0,high,0,640,0.0,0.0,0.0,1771298484_42,0,0,0,0,False,0,42,1,36,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,56,,False,tool_check_inbox,56,0,required,deepseek-ai/deepseek-llm-7b-chat,128,1.0,high,1,641,0.0,0.0,0.0,1771298522_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,47,,False,tool_check_inbox,55,1,required,deepseek-ai/deepseek-llm-7b-chat,128,1.0,high,2,642,0.0,0.0,0.0,1771298552_42,0,0,0,0,False,0,42,0,56,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,93,,False,tool_check_inbox,111,1,required,deepseek-ai/deepseek-llm-7b-chat,128,1.0,high,3,643,0.0,0.0,0.0,1771298670_42,0,0,0,0,False,0,42,0,56,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1074.0264328368073,41,0,0,0,0,0,0,0,0,0,1,15,,False,tool_check_inbox,41,5,optional,meta-llama/Llama-3.1-8B-Instruct,129,1.0,high,0,645,0.0,0.0,0.0,1771298702_42,0,0,0,0,False,0,42,1,46,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,70,,False,tool_check_inbox,159,6,optional,meta-llama/Llama-3.1-8B-Instruct,129,1.0,high,1,646,0.0,0.0,0.0,1771298813_42,0,0,0,0,False,0,42,1,56,False
3,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1398.26911358407,74,0,0,0,0,0,0,0,0,0,1,15,,False,tool_check_inbox,50,7,optional,allenai/OLMo-2-1124-13B-Instruct,130,1.0,high,0,650,0.0,0.0,0.0,1771298893_42,0,0,0,0,False,0,42,4,49,False
2,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1548.7021430793911,50,0,0,0,0,0,0,0,0,0,1,8,,False,tool_check_inbox,9,1,optional,allenai/OLMo-2-1124-13B-Instruct,130,1.0,high,1,651,0.0,0.0,0.0,1771298990_42,0,0,0,0,False,0,42,1,10,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-482.70382784490846,41,0,0,0,0,0,0,0,0,0,1,5,,False,tool_check_inbox,25,7,optional,allenai/OLMo-2-1124-13B-Instruct,130,1.0,high,2,652,0.0,0.0,0.0,1771298991_42,0,0,0,0,False,0,42,5,38,False
4,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4416.960627479563,0,100,0,0,0,0,0,0,0,0,1,19,,False,tool_check_inbox,82,8,optional,allenai/OLMo-2-1124-13B-Instruct,130,1.0,high,4,654,0.0,0.0,0.0,1771299019_42,0,0,0,0,False,0,42,3,24,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,56,,False,tool_check_inbox,56,0,optional,deepseek-ai/deepseek-llm-7b-chat,131,1.0,high,1,656,0.0,0.0,0.0,1771299053_42,0,0,0,0,False,0,42,0,56,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,56,,False,tool_check_inbox,56,0,optional,deepseek-ai/deepseek-llm-7b-chat,131,1.0,high,2,657,0.0,0.0,0.0,1771299092_42,0,0,0,0,False,0,42,0,56,False
1,0,0,0,0,0,looping,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0,0,0,0,0,0,0,0,0,112,,False,tool_check_inbox,112,0,optional,deepseek-ai/deepseek-llm-7b-chat,131,1.0,high,4,659,0.0,0.0,0.0,1771299127_42,0,0,0,0,False,0,42,0,56,False
